finding_id,severity,category,sheet,excel_row,code,field,current_value,related_codes
CAT-2025-1035,WARNING,DUPLICATE_SIBLING_SORT_ORDER,User Applications,320,"UA-1508, UA-1522, UA-1523",Order,1,UA-1524
CAT-2025-1036,WARNING,DUPLICATE_SIBLING_SORT_ORDER,User Applications,334,"UA-1534, UA-1535",Order,2,UA-1062
CAT-2025-1037,WARNING,DUPLICATE_TITLE_DIFFERENT_BRANCHES,Business Roles,145,"BR-1061, BR-1290",Title,Information Management Roles,"BR-1061, BR-1290"
CAT-2025-1038,WARNING,DUPLICATE_TITLE_DIFFERENT_BRANCHES,Business Roles,186,"BR-1084, BR-1266",Title,Medical Support Roles,"BR-1084, BR-1266"
CAT-2025-1039,WARNING,DUPLICATE_TITLE_DIFFERENT_BRANCHES,Business Roles,252,"BR-1187, BR-1247",Title,Risk Assessment Roles,"BR-1187, BR-1247"
CAT-2025-1040,WARNING,REPEATED_WHITESPACE,Business Processes,9,BP-1026,Description,"The Air Tactical Planning Processes encompass all efforts to develop situational awareness, provide assessments and advice, analyze missions, develop Concepts of Operations (CONOPS), and develop Joint Air Operation Plans, all as part of the Operations Planning Process (OPP). The  Air Component Command (ACC) typically leads the Air Tactical Planning Processes.",
CAT-2025-1041,WARNING,REPEATED_WHITESPACE,Business Processes,27,BP-1088,Description,"The Assess Maritime Situation Processes encompass all efforts to evaluate effects and gauge progress in accomplishment of actions, effects and objectives.  They also help to evaluate requirements for future action.  Assessment measures progress toward and end state and delivers reliable feedback into the planning process, deliberately comparing forecast outcomes with actual events to determine the overall effectiveness of force employment.  Commanders continuously compare assessments of the operational environment and progress of operations to their initial vision and intent to make sound and effective decisions to ensure objectives are met and the military end state is achieved.",
CAT-2025-1042,WARNING,REPEATED_WHITESPACE,Business Processes,30,BP-1092,Source,"NATO Operations Assessment Handbook,  Stage 3, 3.1-3.4",
CAT-2025-1043,WARNING,REPEATED_WHITESPACE,Business Processes,39,BP-1124,Source,"AJP-6, 0306.,  b.",
CAT-2025-1044,WARNING,REPEATED_WHITESPACE,Business Processes,41,BP-1502,Description,"CIS  Resource Management processes involve maintaining comprehensive knowledge of all communication, application, and computing infrastructure resources—such as networks, servers, routers, radios, and satellite communications—used to deliver joint and integrated services to the commander.

These processes encompass the direct management of network elements, servers, and other ICT assets within the operational environment, ensuring that the infrastructure supports the seamless end-to-end delivery of required services vital for mission success. Their goal is to ensure the ICT infrastructure runs efficiently, remains accessible to users, is properly maintained, and quickly responds to the needs of military and service users, whether directly or indirectly. The processes also gather and analyze resource data from network components or management systems to integrate, correlate, and summarize information for Service Management systems or proactive resource actions.

Sub-processes include ensuring support and readiness, managing the CIS workforce, providing the necessary ICT resources, troubleshooting resource issues, monitoring performance, and managing ICT events by correlating and formatting data into actionable insights. They involve comprehensive analysis, mediation, and reporting of resource status, event records, and performance metrics to maintain optimal ICT operational support throughout the mission lifecycle.",
CAT-2025-1045,WARNING,REPEATED_WHITESPACE,Business Processes,49,BP-1147,Description,"The CIS Support Process are composed of a collection of business processes that are implemented and executed to support the coherent management of components in a service-enabled Communications and Information Systems (CIS) environment.  CIS Support Processes also support the security objectives that are implemented and executed to guarantee adequate levels of confidentiality, integrity and availability of information.",
CAT-2025-1046,WARNING,REPEATED_WHITESPACE,Business Processes,88,BP-1260,Description,"Defence and security planning outlines specific changes (development/reform/transformation) required in response to the needs of, threats to, and vision and objectives for national defence, articulated in the national security and defence policies/strategies.

Security and defence planning, particularly long-term defence planning defines the means, including the future force structure, which would allow defence and security sector institutions to deal effectively with likely future challenges. Security sector and defence planning is an integral component in support of security and defence policymaking.
Security and Defence Planning encompasses the planning of armaments, logistics, command, control, communications, resources, civil-military emergencies, and in some cases, nuclear planning.  Security and Defence Planning is done in the framework of governance processes that address security and defence policies and national security objectives. Security and Defence Planning represents the process via which security objectives translate into security and defence capabilities.",
CAT-2025-1047,WARNING,REPEATED_WHITESPACE,Business Processes,92,BP-1265,Description,The processes for Define TRA Strategy describe the activities for the establishment of the  goals and objectives of the assessment(s) and the development of the strategy required to achieve them.,
CAT-2025-1048,WARNING,REPEATED_WHITESPACE,Business Processes,116,BP-1310,Source,"COPD,  3-53b.",
CAT-2025-1049,WARNING,REPEATED_WHITESPACE,Business Processes,117,BP-1311,Description,"The commander directs actions to ensure that current orders and  directives are completed as intended. This direction is done with the broader  purpose of accomplishing the overall mission. Tools like the commander’s intent  and CCIRs assist the commander in this role. The preponderance of the  commander’s directing function is conducted by the joint operations centre (JOC).

Command styles are dependent on personality, and there is no single formula or template. In deciding on their approach to directing the joint force during execution, the commander should consider how best to utilize the following activities.",
CAT-2025-1050,WARNING,REPEATED_WHITESPACE,Business Processes,127,BP-1327,Description,"The ""Enable” process area includes those basic business processes that are required to run and manage any large enterprise. These generic processes focus on providing those support services that are required throughout the entire defence enterprise such as Financial Management, Human Resources Management processes, etc.. Since enabling processes are aimed at general support within the defence enterprise, they may interface as needed with almost every other process in the enterprise, be they governance, strategy, force development or operations processes. Most of the common business processes are defined in the “Enable” process area, however, those processes that are specific to the conduct of military operations are defined in the “Operate” process area (e.g. organic Tactical CIS Support, planning and providing Health Services Support (HSS) for combat operations).

The ""Enable"" business process area has the following breakdown:
* '''Personnel Support''' -- Describes the processes for planning, managing, and employing personnel resources to ensure effective staffing and workforce utilization.
* '''Engineering and Infrastructure Support''' -- Contains processes that enable the organization to deliver activities without delays or impediments caused by physical environment constraints, supporting operational infrastructure.
* '''Customer Relationship Management''' -- Maintains positive relationships with customers by identifying their needs and ensuring the service catalog supports those needs, linked closely with service level management.
* '''CIS Support''' -- Includes processes for managing components of a Communications and Information Systems environment, supporting security, confidentiality, integrity, and availability of information.
* '''Education, Training, Exercises and Evaluation''' (ETEE) -- Describes processes related to education, training, exercises, and evaluations vital for military readiness and capability development.
* '''Analytical Support''' -- Supports decision-making outside operational contexts, providing organizational insights, data analysis, and supporting data science relations for strategic analysis.
* '''Supplier Management''' -- Ensures value for money from suppliers, managing contracts to meet business needs and verifying supplier performance via a comprehensive supplier and contract database.
* '''Financial Support''' -- Facilitates sound financial management across organizations through governance, resource management, internal controls, and resource efficiency, with staff compliance required.
* '''Health Services''' -- Establishes health policies and services to support organization members’ well-being, enabling routine operational support.
* '''Information Management''' -- Supports handling information through its lifecycle to ensure availability, quality, and appropriateness for organizational demands.
* '''Task Management''' -- Manages the creation, assignment, tracking, and reporting of organizational tasks and their outcomes, ensuring efficient task execution.
* '''Facility Management''' -- Ensures built environment functionality, safety, and efficiency, focusing on physical assets (Hard FM) and personnel services (Soft FM) to enhance quality of life and productivity.
* '''Legal Support''' -- Provides legal services across all command levels, offering advice on legal implications and supporting operational planning and legal compliance.
* Risk Management Governance -- Governs the risk management framework, overseeing its continual improvement to support risk-aware decision-making throughout the organization.",
CAT-2025-1051,WARNING,REPEATED_WHITESPACE,Business Processes,146,BP-1369,Description,"The Execute Electromagnetic Attack (EA) Process facilitates coordination of EA assets or capabilities to ensure the planning supports execution of current and future operations.  This includes Targeting, Joint Fires, Navigation Warfare (NAVWAR), PsyOps and InfoOps.  Electromagnetic Surveillance (ES) / Electromagnetic Defence (ED) are used alongside to provide support within the Electromagnetic Environment (EME).  This will be used to create a rolling plan for the Current (0-24/36 hours) and Future (24/36-96 hours) Operations.",
CAT-2025-1052,WARNING,REPEATED_WHITESPACE,Business Processes,166,BP-1481,Description,"The ""Generate"" business process area is composed of the underlying activities and procedures to support the tasks of planning, organizing, directing, resourcing and controlling the efforts of the enterprise to transform military forces and capabilities to meet long-term objectives as set and ruled by the governance processes.  The Generate Processes covers determining required defence capabilities and options for capability development according to possible scenarios of security threats; as well as developing capabilities and forces as directed by governance.  Force and Capability Development encompasses all capability dimensions (Doctrine, Organization, Training, Material, Leadership, Personnel, Facilities and Interoperability).

The ""Generate"" business process area has the following breakdown:
* '''Defence Planning''' -- Outlines the necessary development, reform, and transformation efforts required to address future challenges based on national security and defence policies, including future force structure planning.
* '''Research and Innovation''' -- Supports both immediate operational needs and long-term solutions by developing new methods and leveraging capabilities to defeat adversaries and enhance overall security capacity.
* '''Standardization''' -- Facilitates the development and adoption of common standards among nations and military forces to improve resource efficiency, interoperability, safety, and operational effectiveness.
* '''Readiness Evaluation''' -- Verifies and validates capabilities through exercises and operations, ensuring compliance with organizational standards and requirements, guided by a formal verification plan.
* '''Capability Development''' -- Identifies and develops solutions to support future missions, considering operational environments, enemy capabilities, and ongoing modernization efforts to keep military systems effective and relevant.",
CAT-2025-1053,WARNING,REPEATED_WHITESPACE,Business Processes,170,BP-1486,Description,"The ""Govern"" business process area is composed of the underlying activities and procedures to support the implementation of government defence policy and directing and supervising all organizations and functions of the defence enterprise including military forces and civilian components. This includes setting direction through prioritization and decision-making, monitoring performance, compliance and progress against agreed direction and objectives.

The primary objectives of the governance processes are to ensure the policy, defence and contingency planning, force development (including capability development, training, and readiness assessment) and ultimately military operations are conducted in accordance with overall defence policy and guidance and that the defence enterprise continually improves itself to counter emerging threats.

The ""Govern"" business process area has the following breakdown:
* '''Strategic Awareness''' -- Describes activities aimed at characterizing the current and future operational environment, including adversary capabilities and force distribution, to ensure governments have adequate and flexible responses to evolving threats; it supports the identification of required capabilities through defense planning processes.
* '''Strategic Initiative''' -- A systematic process focused on executing and measuring strategic actions across People, Strategy, and Operations, involving developing, evaluating, executing, and adapting initiatives to achieve strategy success and increase value.
* '''Strategic Direction''' -- Encompasses planning across the strategic, operational, and tactical levels of military operations, analyzing situations, capabilities, and potential courses of action to understand causes, effects, and boundaries despite complexity.
* '''Strategy Development''' -- Involves researching, identifying, and selecting strategic options, then allocating resources effectively to meet organizational objectives while considering key questions about future directions.
* '''Strategic Concept Development''' -- Defines long-term vision and practical strategies, fostering consensus and supporting the development of clear mission statements and objectives to guide organizational change and planning efforts.
* '''Policy Development''' -- Supports strategic decision-making by establishing measures, initiatives, and frameworks that address threats, outline military scope, alliances, readiness, and response options, ensuring comprehensive strategic posture formulation.
* '''Industry Development''' -- Aims to maintain and strengthen a domestic defense industry that fosters technological leadership, self-reliance, and supply security, balancing costs with sustaining skills and capabilities essential in times of crisis.
* '''Business Modelling''' -- Describes how organizations create, deliver, and capture value, ensuring new services and products align with or adapt existing business models to avoid costly development mistakes and sustain success.
* '''Partnering''' -- Focuses on building and maintaining international and domestic partnerships, engaging in dialogue and cooperation to enhance policy, interoperability, capacity building, crisis management, and security efforts across regions and globally.",
CAT-2025-1054,WARNING,REPEATED_WHITESPACE,Business Processes,183,BP-1529,Description,"The organization collects, creates, and generates information from any source, in any format or medium.  Information may be collected, created or genterated by individuals, civil and military bodies or communities of interest as part of a normal business process.  Information shall be collected, created, or generated in accordance with the IM Framework and applicable IM plans",
CAT-2025-1055,WARNING,REPEATED_WHITESPACE,Business Processes,187,BP-1532,Description,The purpose of Information Management Planning is to produce and communicate effective and workable plans required to manage information in an effective (sic) and efficient way.   Planning shall cover all stages of the life cycle and shall always consider the mission requirements.,
CAT-2025-1056,WARNING,REPEATED_WHITESPACE,Business Processes,189,BP-1535,Description,"Supporting the discovery and exploitation of information.  Optimising the use, dissemination, sharing and re-use of information by ensuring its relevance, accuracy and authenticity; presenting information in an appropriate and usable format; and ensuring accessibility and secure dissemination within security and sensitivity guidelines.",
CAT-2025-1057,WARNING,REPEATED_WHITESPACE,Business Processes,189,BP-1535,Source,"AJP-6,  0102 e.(1)",
CAT-2025-1058,WARNING,REPEATED_WHITESPACE,Business Processes,202,BP-1556,Description,The following functions provide internal coordination functions for the Strategic commands in relation  to the Strategic Management Plan.,
CAT-2025-1059,WARNING,REPEATED_WHITESPACE,Business Processes,220,BP-1624,Description,"The Logistics Planning processes are integral part of and support the OPP processes. They are initiated as part of the Operations Planning Process  at the respective level (strategic/ operational/ component) in support to a particular planning phase. The Level 2 Logistics Collaborative Planning processes are grouped into three categories based on the level at which they are executed. Furthermore, one or more Logistics Planning processes at a given level will map to (be executed as part of) a certain phase of the OPP.",
CAT-2025-1060,WARNING,REPEATED_WHITESPACE,Business Processes,240,BP-1675,Description,"Military Research conducts initial research, development, and testing of new technologies to improve military operations and ensure technological superiority over potential adversaries.  As a result, some investments focus on conducting research to generate scientific knowledge, exploring new technologies, demonstrating the feasibility of a technology concept, and pursuing other science and technology endeavors.
The research portfolio management processes align overall military strategy, the research and innovation strategy, risk tolerance, resource capacity, and evaluation results. Portfolio management requires active management of the collection of programs/projects within the portfolio.

Military organizations are typically large enterprises with multiple stakeholders, so typically a multi-tiered execution portfolio concepts, tailors capability value modelling to inform decisions relative to resource allocations from the governance level to portfolios to programs. The models can assist with optimizing portfolio effectiveness of capabilities while balancing short-term needs with long-term capabilities, especially for weapon and combat-oriented information systems.

The challenge for a military organization is finding the right balance between developing breakthrough or “disruptive” technologies—those considered to be innovative—and investing in moderate, “incremental” technology enhancements. This often results in a bi-modal approach with two research portfolios, one for incremental research & development (IRD) and the other one for disruptive research & innovation (DRI). Each portfolio needs to develop its own set of critical questions on portfolio value and risks that drive a missions/capability value case that informs strategy.",
CAT-2025-1061,WARNING,REPEATED_WHITESPACE,Business Processes,251,BP-1697,Description,"Direct access of Medical Advisors to their commanders and other key command staff elements is the prerequisite for effective medical support. Medical personnel must be fully integrated into the staff planning processes and appropriately represented  management teams. The medical staff must be adequate in size, equipment, training and experience, with clear and tailored authority to undertake appropriate and timely actions, including medical planning.

The Medical Director is responsible for timely medical planning and co-ordination. A dedicated and structured command and control system is the essential foundation of an efficient medical support structure. This system, supported by a reliable and secure communications and information management system must be capable of planning, executing, controlling, supporting and auditing the full spectrum of medical support functions. The medical command system should seamlessly provide all resources required to support treatment, evacuation and flow of information from initial point of injury or sickness through evacuation to definitive treatment and final disposition.",
CAT-2025-1062,WARNING,REPEATED_WHITESPACE,Business Processes,261,BP-1745,Source,"AJP-5, 1.3; AJP-03, 1.14 , AJP-3 Annex C, C. ,AJP -3, 3.16 c.  ,AJP-3, 1.78b.; AJP-3, 1.34",
CAT-2025-1063,WARNING,REPEATED_WHITESPACE,Business Processes,263,BP-1743,Description,The Monitor and Report Electromagnetic (EM) Operations process facilitates gathering of data for reviewing the impact on a planned TS-EOB.  This provides feedback to support both Electromagnetic Attack (EA) and Electromagnetic Surveillance (ES) Planning and Tasking.,
CAT-2025-1064,WARNING,REPEATED_WHITESPACE,Business Processes,265,BP-1751,Description,"Monitoring -- the systematic process of collecting, analyzing and using information to track a defence planning system's progress toward reaching its objectives and to guide management decisions. Monitoring usually focuses on processes, such as when and where activities occur, who delivers them and if the processes are conducted as planned. Monitoring is conducted after a planning cycle has begun and continues throughout the entire planning period.

Evaluation -- the systematic assessment of the defence planning system's overall performance. Evaluation focuses on expected and achieved accomplishments, examining the results chain (inputs, activities, outputs, outcomes and impacts), processes, contextual factors and causality, in order to understand achievements or the lack of achievements. Evaluation aims at determining the relevance, impact, effectiveness, efficiency and sustainability of interventions and the contributions of the intervention to the results achieved. An evaluation should provide evidence-based information that is credible, reliable and useful.  The findings, recommendations and lessons of an evaluation should be used to inform the future decision-making processes regarding improving the defence planning system's.",
CAT-2025-1065,WARNING,REPEATED_WHITESPACE,Business Processes,267,BP-1779,Description,"The ""Operate"" business process area is composed of a collection of processes for the conduct of planning, preparing and executing command and control (C2) for military operations in all operational domains and for all military functions.

From a cognitive perspective, command and control can be grouped into inter-connected and synchronized interlocking phases.
* Collecting -- to manage the collection of sensing data followed by processing to support situational awareness and decision making.
* Decision Making -- to build awareness, anticipate threats, assess risks and options, and make effective decisions.
* Effecting -- to exploit all military instruments of power to deliver effects and achieve execution superiority, and assess the effectiveness and consequences.
* Connecting -- to link and harmonize the above three phases through communication and information capabilities.

These phases are reflected in the organizational business processes in the Operate area, using doctrinally established naming conventions and process decompositions. The processes are not discrete; they overlap and recur as circumstances demand. Planning starts an iteration of the operations process. Upon completion of the initial order, planning continues as leaders revise the plan based on changing circumstances. Preparing begins during planning and continues through execution. Execution puts a plan into action by applying military forces to achieve an operational effect. Assessing is continuous, supported by Analytical Support processes, and influences the other three activities.
Domain and function specific sub-processes define specializations of the common business process.

The ""Operate"" business process area has the following breakdown:
* '''Plan Operations''' -- Involves deciding in advance what actions and resources are needed to achieve objectives, considering the “ways,” “means,” and “ends” while addressing associated risks, and recognizing the importance of both systematic and psychological aspects of planning.
* '''Prepare Operations''' -- Consists of activities aimed at enhancing a unit’s readiness for an operation, including plan refinement, rehearsals, reconnaissance, coordination, and movement, starting from receipt of a warning order until execution begins.
* '''Execute Operations''' -- The process of putting the plan into action by deploying forces to accomplish the mission, with ongoing adjustments based on changing circumstances and enemy actions, translating decisions into operational actions.
* '''Terminate Operations''' -- Involves the strategic decision to end operations once objectives are achieved, based on established criteria, to preserve gains and ensure their enduring effect.
* '''Domain-specific Operations''' -- Focuses on deploying and exploiting military capabilities within physical or non-physical environments, coordinating activities across different domains, including where they interact or join.
* '''Function-specific Operations''' -- Encompasses operations across five domains, relying on essential military functions that support domain-specific capabilities, with recognition of varied organizational structures but a common understanding of critical functions.",
CAT-2025-1066,WARNING,REPEATED_WHITESPACE,Business Processes,272,BP-1847,Description,"The Personnel Recovery (PR) Command and Control (C2) Execution Processes describe the activities to execute PR.  PR operations comprise five execution tasks: Report, Locate, Support, Recover, Reintegrate. These tasks are completed either sequentially, in parallel or simultaneously.

The responsible Personnel Recovery Coordination Cell (PRCC) will attempt to recover the isolated personnel utilizing available (organic) PR capabilities, and notify the Joint Personnel Recovery Centre (JPRC). If the PRCC determines it is unable to accomplish the recovery with its own resources, the JPRC will coordinate with other PRCCs to gain an initial assessment on the capabilities within each component and feasibility of component courses of action. As soon as practical, the JPRC should establish and promulgate supporting and supported relationships, nominate a lead component PRCC to plan and execute the recovery and allocate additional resources as necessary.",
CAT-2025-1067,WARNING,REPEATED_WHITESPACE,Business Processes,273,BP-1812,Description,"Most Governments seek to contribute to the efforts of the international community in projecting stability and strengthening security outside of their national territory. One of the means to do so is through cooperation and partnerships. Governments develop and maintain a network of partnerships across their region or around the globe. Governments pursue dialogue and practical cooperation with these governmental and non-governmental partners on a wide range of political and security-related issues, from shaping policy to building defence capacity, developing interoperability and managing crises. Successful partnerships require extensive pre-mission preparation, in-mission coordination and post-mission evaluation. Broadly speaking, the  Defence Enterprise opens up parts of its processes, procedures and structures to the participation of partners, allowing partners to make concrete contributions through these. In some cases, special programmes may be created to assist and engage partners on their specific needs.

There are many forms of International Partnering, the most powerful form is Alliances. Alliances are formal agreements between two or more nations. In national defense, they're promises that each nation will support the other, particularly during war. Other forms are partnerships which are less formal than alliances, they help build relationships between nations or organizations like militaries. Like alliances, they benefit the members of the partnership, but they can be short-term and don't involve a treaty.",
CAT-2025-1068,WARNING,REPEATED_WHITESPACE,Business Processes,276,BP-1818,Description,"The processes for Personnel Recovery (PR) describe the activities to recover and reintegrate personnel who have become isolated or captured. Most PR activities extend across component and national lines of responsibility.  The availability of recovery assets determines the potential for successfully recovering isolated personnel.  No single force, recovery system or organization is suitable for all situations and may require a mix of conventional, unconventional and non-conventional recovery systems.  Operational flexibility and multi-system redundancy, along with robust command and control are the primary factors in successful recovery operations.

The isolation, capture and/or exploitation of alliance personnel during operations may have a signiﬁcant negative impact on operational security, morale of assigned forces and public support. In addition, operations may rely on interaction with agencies or other non-alliance actors for which the alliance may have a responsibility.",
CAT-2025-1069,WARNING,REPEATED_WHITESPACE,Business Processes,287,BP-1833,Description,"Planning is deciding in advance what actions and resources are required to reach a goal. Whilst formal planning is a systematic process that involves the creation and maintenance of a plan, it is also important to recognize the people dimension as planning involves psychological aspects that require conceptual skills.Planning of military operations is the deliberate process of determining how (the ways) to use military capabilities (the means) in time and space to achieve objectives (the ends) while considering the associated risks.

The typical Military Operations Planning Process consists of a series of sub-processes to understand the situation and mission, develop a course of action, and produce an operation plan or order. The outputs of each step lead to an increased understanding of the situation facilitating the next step of the planning process.  The Military Operations Planning Process combines the conceptual and detailed aspects of planning and integrates the activities of the commander, staff, subordinate headquarters, and other partners throughout the planning process.  The output of the Military Operations Planning Process is an improved understanding of the situation and a plan or order that guides the force through preparation and execution.

Commanders and staffs generally perform these steps sequentially; however, they may revisit several steps in an iterative fashion, as they learn more about the situation before producing the plan. Depending on the echelon, all activities of the operations process can occur simultaneously if a headquarters is sufficiently staffed with planners. These headquarters can plan, prepare, execute, and assess operations simultaneously, cycling through multiple iterations of the operations process. However, commanders who are lacking planning staff, tend to move sequentially through the activities of the operations process.",
CAT-2025-1070,WARNING,REPEATED_WHITESPACE,Business Processes,369,BP-2041,Description,"The processes for Strategic Situational Awareness (SA) describe the activities to to characterize the current and future  operating environment including adversary capabilities and distribution of forces, detect attacks, and discern actual attacks from false alarms across the spectrum of conflict, both conventional and nuclear. Governments must have these adequate, sufficient and flexible capabilities to respond to current and future challenges. Through its Defence Planning processes the defence enterprise identifies the capabilities and forces it requires.",
CAT-2025-1071,WARNING,REPEATED_WHITESPACE,Business Processes,372,BP-2044,Source,"AJP-5, 4.92; AJP-6,  0102 e.(1)",
CAT-2025-1072,WARNING,REPEATED_WHITESPACE,Business Roles,29,BR-1012,Source,"AJP-6,  0105., d.(2)",
CAT-2025-1073,WARNING,REPEATED_WHITESPACE,Business Roles,33,BR-1014,Description,"The Communications and Information Systems (CIS) Management Roles involve coordinating the information management and communication plans to ensure all essential command and control (C2) services are identified and adequately supported for operational missions. Responsibilities include establishing effective CIS support for the joint C2 structure, determining the primary systems for operational use, publishing plans, annexes, and instructions to support missions, and managing all CIS activities supporting the joint force or organization. They also oversee the review and coordination of CIS plans developed by subordinate commands and ensure interoperability within the joint force or organization.

Additionally, these roles involve establishing a battlespace spectrum management plan and integrating procedures into operations to ensure continuity in the event of cyber attacks or serious incidents affecting mission success. This includes developing business continuity plans, disaster recovery prioritization, and procedures to maintain operational resilience. Organizing command and control of CIS infrastructure is also key, ensuring seamless, secure, and resilient communication channels to support mission execution and strategic objectives.",
CAT-2025-1074,WARNING,REPEATED_WHITESPACE,Business Roles,34,BR-1015,Source,"AJP-6, 0306.,  b.",
CAT-2025-1075,WARNING,REPEATED_WHITESPACE,Business Roles,46,BR-1008,Description,"The Capability Management roles describe duties to identify, develop, and sustain organizational capabilities to meet current and future operational needs. These roles involve assessing existing capabilities, defining requirements, and overseeing their development and deployment to ensure strategic objectives are achieved effectively and efficiently.  They are supposed to maintain a balance between current operational requirements, sustainable use of capabilities and the development of future capabilities.",
CAT-2025-1076,WARNING,REPEATED_WHITESPACE,Business Roles,63,BR-1021,Description,"The Command Roles describe duties to execute authority (vested in an individual of the armed forces) for the direction, coordination, and control of military forces. It typically includes oversight and approval of mission analyses and materiel requirements; analysis of the utilization of resources; and, assessments of those infrastructure  operations that directly relate to operational planning and control to include strategic and business. These roles also require oversight, direction and control of subordinate organizations responsible for the evaluation of military forces (e.g. readiness), war plans, strategies, development planning, emergency preparedness, and mobilization planning.",
CAT-2025-1077,WARNING,REPEATED_WHITESPACE,Business Roles,83,BR-1032,Description,"The  Electrical Engineering Advisors constitute business roles that describe duties to develop, implement and maintain electrical infrastructure and assets. They may provide essential electrical engineering support to restore utilities, and camp construction for deployed forces and dislocated civilians.",
CAT-2025-1078,WARNING,REPEATED_WHITESPACE,Business Roles,193,BR-1108,Description,"The Military Policing Roles describe duties to provide essential operational assistance to combat elements and the force commander. These roles are fulfilled through the five Military Police (MP) doctrinal functions and their respective activities:
* Mobility support.
* Security.
* Detention.
* Police.
* Stability policing.

Unique to the MP profession are specialized police certifications, training and equipment that increases the  commander's ability to conduct operations. MP perform similar functions in all components (maritime, land, air and SOF) which allows seamless transition into joint  and multinational operations. While component MP forces deployed in support of an operation may not be joint at their respective level, in order to achieve multinational  unity of effort there must be a coordinating authority that synchronizes MP activities to maximize interoperability.",
CAT-2025-1079,WARNING,REPEATED_WHITESPACE,Business Roles,195,BR-1140,Description,"The Military Unit Roles describe duties to execute missions and tasks at an operationally self-contained level, delivering combat power, support, or specialist capabilities in line with a commander's orders and direction in order to accomplish their missions. These roles may engage with other relevant actors in theatre,  and may be a force element at battalion, battle group or squadron equivalent scale. They form the building blocks of larger formations.",
CAT-2025-1080,WARNING,REPEATED_WHITESPACE,Business Roles,270,BR-1201,Description,Stakeholder Communication Manager creates a Stakeholder Communication  Plan to determine which team or individual should be responsible for which aspect of stakeholder engagement.,
CAT-2025-1081,WARNING,REPEATED_WHITESPACE,Business Roles,275,BR-1200,Description,"The Stakeholder Strategy Manager creates a stakeholder strategy based on individual stakeholder groups with focus on their level of influence, involvement, and importance.  It defines the type of communication relevant to each individual stakeholder.",
CAT-2025-1082,WARNING,REPEATED_WHITESPACE,COI Services,13,CI-1011,Description,"The Airspace Structure Management Services provide functions to create, maintain, update, de-conflict and prioritize the information objects representing airspace structures.  Airspace structures are divided into two main categories: controlled airspace and uncontrolled airspace. In controlled airspace, aircraft in the air or on the ground, receive Air Traffic Control (ATC) service in accordance with the airspace categorization. In uncontrolled airspace, all aircraft do their own separation according to general rules.",
CAT-2025-1083,WARNING,REPEATED_WHITESPACE,COI Services,18,CI-1017,Description,"The Behaviour Analysis Services provide functions to analyze current behaviour, and predict future behaviour, of civilian populations with respect to changes in environmental stimulus.  The services utilize demographic information and specialized behaviour models to preform these analyses. The analysis will include the identification population segments, their location, key stimuli, predicted behaviour, and timeline for forthcoming activities and events.",
CAT-2025-1084,WARNING,REPEATED_WHITESPACE,COI Services,26,CI-1148,Description,"The Collective Training and Exercises (CT&E) Services provide functions to support exercise programming, planning and management, as well as  analysis and reporting.",
CAT-2025-1085,WARNING,REPEATED_WHITESPACE,COI Services,48,CI-1149,Description,"The Evaluation and Verification Services provide functions to support evaluation programming, planning and management, as well as  analysis and reporting.",
CAT-2025-1086,WARNING,REPEATED_WHITESPACE,COI Services,54,CI-1059,Description,"The Intelligence, Surveillance and Reconnaissance (ISR) Exploitation Services provide functions to exploit collected ISR data. The services will provide the means to analyse and verify the collected data against the intelligence requirements.  In support of analysis, the ISR Exploitation Services will support functions for the transformation, categorization, and matching of collected data.",
CAT-2025-1087,WARNING,REPEATED_WHITESPACE,COI Services,62,CI-1150,Description,"The Lessons Learned Services provide functions to support lessons learned planning and management, as well as  analysis and reporting.",
CAT-2025-1088,WARNING,REPEATED_WHITESPACE,COI Services,83,CI-1085,Description,The Operations Estimation Services provide functions to analyze the resources needed to achieve success in the execution of an operation or task under certain constraints. An operation or a task is achieved successfully when the objectives and  effects set by the commander are met.,
CAT-2025-1089,WARNING,REPEATED_WHITESPACE,COI Services,93,CI-1094,Description,"The Recognized Cyber Picture (RCP) Services provide functions to produce, manage and disseminate the correlated and fused cyber picture, providing enhanced situational awareness of the cyber domain, including a near-real-time representation of on-going activities and their relationships. The main components contributing to Situational Awareness (SA) in cyberspace are (1) the status of  own or friendly cyber terrain, (2) intelligence regarding adversaries, and (3) cyberspace information of specific interest to the mission.",
CAT-2025-1090,WARNING,REPEATED_WHITESPACE,COI Services,106,CI-1107,Description,"The Simulation Composition Services provide functions to select, assemble, verify, and execute Modelling and Simulation (M&S)  compositions, which can orchestrate multiple simulations that can be assembles into a more complex whole. These compositions may involve both concurrent and sequential execution of individual simulations, where the output of one may serve as the input to another. Compositions are reusable and composable, allowing complex simulations to be constructed hierarchically to meet specific user requirements.",
CAT-2025-1091,WARNING,REPEATED_WHITESPACE,Communications Services,22,CO-1020,Description,"The Frame-based Access Services provide functions to deliver and exchange user data, end-to-end, formatted and encapsulated into frames (e.g. ethernet frames, PPP frames). The frames are delivered by the user end-point, adapted transported by the relevant Transport Services or Transmission Services, and dispatched to the Communications Access Services at the other end-point(s), transparently (i.e. frame contents are not altered, and frame headers are not looked-up for switching purposes). In other words, user end-points are agnostic to the service class and type selected  by the service provider, provided the delivery of frames end-to-end is seamless and does not interfere with protocols at the same layer.",
